id,facilityId,programId,processingPeriodId,status,emergency,numberOfMonthsInPeriod,templateId
a7e7bd10-bd87-4a26-97fb-f7b75149de57,23a541f0-410a-407e-b6b1-be1eef4c3f04,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,SKIPPED,true,5,5a268780-fafd-4243-9551-5c7daa824913
041074d3-3f56-430f-b9a8-d85666fa1b42,f1404b28-5907-4fd2-899f-e110b6aba234,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,IN_APPROVAL,false,12,5a268780-fafd-4243-9551-5c7daa824913
0c45d0b8-bb78-420a-9a5b-ddedd039b77e,6cebc046-84e2-47ac-be0f-57e1fcd169cb,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,SUBMITTED,true,4,5a268780-fafd-4243-9551-5c7daa824913
326688ff-887f-4c45-ac94-9e245b292c70,eb31fe6b-1c5b-4e85-a71b-a446dbeb066f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,AUTHORIZED,false,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
3308e2a5-071f-4cbb-bda6-844b5195a549,363737ec-948c-43c4-942e-aab3c2ff1cac,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,INITIATED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
a982340c-c61d-4c73-85ce-530c227f7e90,cf043a9a-43b9-419c-bebc-704a7e0d18a0,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,APPROVED,false,9,5a268780-fafd-4243-9551-5c7daa824913
55e22de0-cbeb-48cc-98f6-0c382bc20f13,c31dd857-775f-450d-b393-eef23ed645b1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,SUBMITTED,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
371aa40d-0a21-4f56-84ef-35093617c722,fbaf12fa-2f2a-412c-b3e6-6b0140901fa1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,APPROVED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
fab5c84f-a8dd-40b4-bce4-19c704df8990,e3ae63d6-571e-47ab-971b-26f6abfd9626,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,SUBMITTED,true,6,5a268780-fafd-4243-9551-5c7daa824913
1eb3a6a4-7597-4fbe-b68d-6a46c6279305,a71ebdbb-7cde-468f-9242-84623988736e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,AUTHORIZED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
6f1d58b9-9b5b-4144-b1b3-7883e2f96bbb,b78c10cc-c912-4061-8a7b-6b5f9a0a63db,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,APPROVED,true,10,5a268780-fafd-4243-9551-5c7daa824913
65297599-e2f8-4f71-a311-9868c874fb31,fb7572a1-54c4-4472-a6e8-3060b6f5f79f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SUBMITTED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
01dca815-bfcd-4e47-a3a8-bffce354dd7e,b0326935-71ba-4975-8ee8-0fe9a0510c55,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,INITIATED,false,6,5a268780-fafd-4243-9551-5c7daa824913
b241005a-156d-404b-8c18-3512f8cc339c,4b1c0d41-3b07-4909-bd2c-09a346c86bc6,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,APPROVED,false,3,5a268780-fafd-4243-9551-5c7daa824913
ab7592ea-59d8-4948-9034-e967025a3a94,8d222675-aa89-4888-9b1c-26157871ba5a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,SUBMITTED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
c3cde15c-2311-4b23-8b41-133871d05ded,8b0a00fe-ad8c-4214-a24e-cdc3664b4486,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,RELEASED,true,6,5a268780-fafd-4243-9551-5c7daa824913
34100e47-f34f-41f5-86cb-7a1a2d43cf69,2a41ffee-26a8-4d10-81bc-a43244185ddf,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,IN_APPROVAL,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
1aa80cc4-f4d0-4fbe-a860-6d14869046ee,f58dbf49-5b72-4078-a0e1-1894a6e35950,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,REJECTED,false,9,5a268780-fafd-4243-9551-5c7daa824913
fff23611-bff2-4894-a8bb-556c927b040f,3c8a1e40-b927-412c-98a1-2d16e8d8782c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,IN_APPROVAL,false,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
41f640f6-0f46-4c1e-a567-ffb05c65f132,ead49ce9-104a-4371-9a22-05f5b7048ac1,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,AUTHORIZED,false,12,5a268780-fafd-4243-9551-5c7daa824913
74538005-7754-4b7b-a889-2e3b08d1648c,bb133db2-3bbc-42df-b648-866eaddf5105,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,INITIATED,false,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
12502c03-f904-4017-a7cf-d51e8088b2ef,8dc487b1-33ac-44f2-ae8d-8d024874f5c7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,SUBMITTED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
b0031b09-adf2-4b1d-94a0-a39986b89fda,3e8ef559-0fc1-444f-86b2-acff7801f748,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,SKIPPED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
61a2ac28-2c9d-4086-8dd8-6a08783eccba,3dd4d4b8-a66e-4c9e-a60d-670213d934bd,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,APPROVED,false,11,5a268780-fafd-4243-9551-5c7daa824913
872630d0-f5bf-415b-a222-6090110e5f8b,0a17df40-82ed-4519-894a-4fd6ecfb4b73,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,RELEASED,true,12,5a268780-fafd-4243-9551-5c7daa824913
1c42005b-2ec9-44e5-9faa-4091d2757297,9d695e2f-ee40-4ebe-a591-6c06af467c7b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,APPROVED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
75da20e3-ce46-4b41-aa68-9f3c90b40d26,66788ada-dfb9-4feb-bacb-e066768a5667,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,INITIATED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
3d8ee400-7518-4c58-b385-adddc726b74f,232b1ee7-6914-4982-8833-c5ac51bf8aee,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,REJECTED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
8a41c83d-cf04-4f55-a9d9-7c5535e7ce66,77d57efe-f67d-429e-8a21-c6a9a6b4f3c0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,SKIPPED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
e4a3aaa7-f07f-4ef7-9c60-ba8e79b0b5c2,e8894b86-1419-4bbb-8fac-36ff722da286,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,SKIPPED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
283a701a-65e4-48f1-a180-ba610ff1d8b7,2537fa59-eaf6-4618-8352-6d95a9db88e4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,INITIATED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
6a4f00b8-5543-46c1-861c-576685cd024e,71f9f282-19a5-407e-8959-b8ab5c309750,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,SUBMITTED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
d326aa3f-64d6-4f1a-b58e-16bcba7089a2,a62b780f-b56d-4785-88cc-dbf7e379fad4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,INITIATED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
4c2045db-9e77-495a-8eca-4398c6075e76,ebeb2109-e496-4535-9102-72e810d47915,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,APPROVED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
9e64e257-a6f8-466e-bfb2-7aafaecbdca3,2cad7011-b3ba-49ef-8e8d-d27b7dc7ebdb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,RELEASED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
c9606e45-fd97-41ba-a65c-8594d0063731,cef3bc05-3859-42bc-8abc-2f296470e839,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,APPROVED,true,2,5a268780-fafd-4243-9551-5c7daa824913
e42edebf-6351-4bb6-ab39-a260cd5e04fa,2b165ccb-20fc-4b34-aa3b-d3a8d0a62c01,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,IN_APPROVAL,false,1,5a268780-fafd-4243-9551-5c7daa824913
d4746ad9-0ff9-48eb-bbd8-6d27faa73801,8d05923b-e32d-4eba-b710-6a5fa2d331f5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,SKIPPED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
e1b6f5f5-39a0-4f19-896f-59467a32edbf,8d026fcc-cc81-457d-9371-5637ce009193,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,RELEASED,true,6,5a268780-fafd-4243-9551-5c7daa824913
1f38f8a1-917d-4fcf-85a8-9ba7f11fe18b,7e81fe9e-e301-4d9a-95ab-0cabb81749a1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,AUTHORIZED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
be794fd9-66a2-4a44-b6c3-e9d59d302917,bc070897-956c-4011-b038-b9ccf624fbda,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,SKIPPED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
de4643ba-f6e3-47bd-bc5f-7cfde125f33f,a9babd80-b2be-482d-b202-35f833d1a547,dce17f2e-af3e-40ad-8e00-3496adef44c3,2d490229-02f8-4235-9be4-1443fd8f7b4f,AUTHORIZED,false,11,5a268780-fafd-4243-9551-5c7daa824913
c8f37964-ae01-4582-bb07-6dc9a6422187,40789eec-ce3e-4494-9455-995d92b61b30,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,SUBMITTED,false,8,5a268780-fafd-4243-9551-5c7daa824913
67e2bde5-6f53-46ba-a3a7-fbdd221ca402,94a980dc-cee5-4200-b9ca-3f026ee7230d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,REJECTED,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
970c8363-699e-49cf-a57b-6f3c48963cd4,6b8498ed-c3dd-4202-87c2-77e3eee14952,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,IN_APPROVAL,false,11,5a268780-fafd-4243-9551-5c7daa824913
2fb2ae10-e097-4d4b-b738-942edbf386e8,2bc32f2f-3a62-4e78-ab41-426a2dfb46cc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,REJECTED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
1d3f94ff-1e82-4549-8069-5b4ac27afb4a,f8062f16-33e8-427f-9f12-50b402cf63b4,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,IN_APPROVAL,true,6,5a268780-fafd-4243-9551-5c7daa824913
97cfe2fb-6f49-4662-9a4a-cedba6e4bcde,58d69a5a-3dd5-49ca-b8b8-a88fc90be3f3,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,RELEASED,false,6,5a268780-fafd-4243-9551-5c7daa824913
83e9e1ee-f67b-4453-a015-2e4ecabe0e0d,e546c02a-ad65-44cc-9183-5cd22c51b4b5,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,SUBMITTED,false,3,5a268780-fafd-4243-9551-5c7daa824913
9566b5e5-0880-49e7-ad8e-b603076d5fec,44c530ab-b48b-4dcf-9a09-b4616a3ac716,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,SUBMITTED,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
2c2be816-f564-4a88-8f6c-68059612b503,6a9837af-0e60-45bf-b12d-b8f1ff58d777,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,REJECTED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
1c6c0e5e-c843-4852-9d26-b56261215f24,e76783ab-442c-4af9-91f8-f31feb45321d,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SKIPPED,true,4,5a268780-fafd-4243-9551-5c7daa824913
34eae7ab-9fbb-445c-b2a0-f797ee6bae96,2d1b33d1-a8f0-4018-b089-8ec49fd45c25,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,REJECTED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
433e9bf8-5381-4405-bb89-b7b0d565e424,0b4f9f8f-7fda-46ee-95ff-3aaf85eb5766,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,REJECTED,true,4,5a268780-fafd-4243-9551-5c7daa824913
b38a9d73-04fb-4bb8-8a66-9ffe411a7e97,0c73ad98-7603-4daa-809f-0b7f0dfb4f75,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,REJECTED,false,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
05cca6a4-4a62-40fb-bbf0-5971c0568eee,6e20963e-d50e-446c-b756-19a6b434ef81,10845cb9-d365-4aaa-badd-b4fa39c6a26a,baf98c9a-408b-4e9e-b56a-38640c7dfed6,RELEASED,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
18372214-9556-45c4-874d-9d208bd99685,c3b37fc5-8e3b-4c29-a3a3-a054713f40cf,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,RELEASED,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
c2308c3f-9607-4cb6-abd0-2659d5608199,49a36c64-e650-482b-b479-aa9601dd2265,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,REJECTED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
0d7185b0-8472-407f-bc2e-107f564d0606,030426bf-3752-43e0-aee8-67b34044f4c3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,RELEASED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
e7763040-a24d-4103-b128-01eb04147144,030e3a10-35e1-4e4e-9abc-13b39b406980,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,AUTHORIZED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
ee8dd224-a850-4379-b8a2-35f0f12ed92c,01d427ed-124d-45e7-8c2c-5745e1d122ff,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,IN_APPROVAL,true,4,5a268780-fafd-4243-9551-5c7daa824913
9571171b-e8c8-4f96-aebd-62960a78c6c9,ad9e9cb8-61d5-46e1-9431-b76869dba22f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,SUBMITTED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
11a0c83b-c297-4e8f-a943-36f470e6ebd9,db3d0e71-9c97-4de4-83b3-35292f541ef8,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,SUBMITTED,true,12,5a268780-fafd-4243-9551-5c7daa824913
a99e5bbc-375a-46d2-9bbb-bc54544ecb7f,4e6a8591-4d4d-458b-ae3d-c153ce901356,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,RELEASED,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
218c4e50-6ed6-4e56-a4b5-63927428a2c0,67796963-dac5-4014-b247-c017b94e213e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,SKIPPED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
f4133a75-5e9a-4ce8-9b8b-3b4be047c790,699a0f02-5b0e-4b0a-b793-fa4d475c05a4,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,APPROVED,true,5,5a268780-fafd-4243-9551-5c7daa824913
1e24f7d4-1c59-4bb9-a724-a84493b40574,697703db-922b-490b-9718-5ec09472981b,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,IN_APPROVAL,false,1,5a268780-fafd-4243-9551-5c7daa824913
333a4ab9-7657-4da2-a914-8a3e72a1bed0,0fb0da83-38b6-4824-b080-d175e5b1ba6d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,IN_APPROVAL,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
d62532db-a3a6-49b0-8631-61bbe9c4de71,786d8bcb-610c-458e-870f-20255ff15840,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,APPROVED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
d076e2f4-69d6-4bdd-8fe6-39bd78b32fb4,684664a4-ea6c-498c-b3d8-85cba641b8a3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,IN_APPROVAL,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
cbb649d6-79d6-450d-a9c3-113e5112dbff,14e9d3b9-b035-442a-8706-b6e35ca6022a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,SKIPPED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
eb7990e2-fc52-492c-82bc-b5f61c6fe4c0,0a6441f7-fa68-472b-8dc3-df9d4dcd3e20,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,SUBMITTED,false,3,5a268780-fafd-4243-9551-5c7daa824913
81ffc96f-5311-48bd-8244-44ab2b94c7c8,54ddcd4c-1ef9-4ee6-98e1-bb0eb0e6cd68,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,INITIATED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
2869a197-a6ad-4637-bd33-79ff649d61bc,3300b66d-ef13-4d5e-9059-69415004857f,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,REJECTED,true,7,5a268780-fafd-4243-9551-5c7daa824913
c470fa1c-b27e-4d2d-862d-55bd4159136a,9e7a8f99-7312-4b8d-b819-52fcb562379d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,baf98c9a-408b-4e9e-b56a-38640c7dfed6,SUBMITTED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
815c8d44-1d0d-4517-876f-5e29136910b6,193ff345-e91f-49fb-9fbd-5a708fa340d6,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,INITIATED,true,5,5a268780-fafd-4243-9551-5c7daa824913
4f7d13bd-cafe-4337-abba-f559ad67e4a2,4c88e95f-39a7-4fda-bcfa-25f54e02a236,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,RELEASED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
f3c2cc46-02fe-4feb-8cab-04fd6c00c74b,f3ccc746-f051-41e5-82f8-80571a9402bd,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,REJECTED,true,3,5a268780-fafd-4243-9551-5c7daa824913
e7722460-81ee-4abb-a60b-7733218aaec7,0167670d-42d8-4c77-98c7-cd5380d27fd2,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,APPROVED,false,1,5a268780-fafd-4243-9551-5c7daa824913
a57ec442-6c48-41ee-abfb-f74aaa66bdfa,8a833e5f-2dcf-4bbc-8936-d90ada575783,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,IN_APPROVAL,true,10,5a268780-fafd-4243-9551-5c7daa824913
37999a90-e372-4ab5-85e4-7048c3e5a322,684664a4-ea6c-498c-b3d8-85cba641b8a3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,IN_APPROVAL,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
ed42665a-7f84-4045-981e-c07159d51da7,02a752ff-9909-44c1-a66e-f279c20b78e3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,REJECTED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
66f0e2cd-9347-40a5-a1f8-70273627767f,aab12b9f-b05a-4534-99a0-dbe52cf8ecff,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,IN_APPROVAL,true,7,5a268780-fafd-4243-9551-5c7daa824913
664bf29b-9299-44b9-8737-273225154e00,d4585b99-df6c-4f56-952c-58c335a479fa,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2a9fddb6-5dd3-4dde-81f3-c19629257986,SUBMITTED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
37126eb6-db06-4c7a-9017-f850f8a1afd6,4e250a95-2a60-40b7-9706-55d1107f50fd,dce17f2e-af3e-40ad-8e00-3496adef44c3,04ec3c83-a086-4792-b7a3-c46559b7f6cd,SKIPPED,true,6,5a268780-fafd-4243-9551-5c7daa824913
16e2c256-1c73-40d0-8a4c-eaef5131d66b,d8fad8f2-030f-48cd-85f1-02bafe8a91c6,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,REJECTED,true,4,5a268780-fafd-4243-9551-5c7daa824913
2f3b0cb8-82b4-40c4-b37e-655448e9f0e0,5cad2b8a-653b-4bbf-a4e9-84c2685749d2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,RELEASED,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
4215ce44-3fa2-40fa-ba73-b5c5f4e9b9d8,d832e8b4-5203-489e-b2d4-63ad669c9346,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,SUBMITTED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
14a8661e-5bc3-4140-a32d-2af520b75b4c,c40698c9-3403-484c-b550-205d2ca224cb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,INITIATED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
85a59f85-5237-407d-9278-269c1970ca6f,275f8549-c11f-412c-91d4-acc2cbd8775f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,SUBMITTED,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
e2f8738e-e392-4f4a-be75-82f9e66c8876,7a15c0e3-1d02-47d7-afd7-420ab120d10c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,APPROVED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
460d7724-b8da-4c2f-8cbb-c652036c99c2,8e677706-d597-49d6-8281-923907b8e0a7,dce17f2e-af3e-40ad-8e00-3496adef44c3,04ec3c83-a086-4792-b7a3-c46559b7f6cd,APPROVED,false,1,5a268780-fafd-4243-9551-5c7daa824913
7868e2af-7610-41fe-bb0e-0f549c8dede3,00c57f2a-0d1a-4fba-8baf-ef69a99b340e,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,APPROVED,false,1,5a268780-fafd-4243-9551-5c7daa824913
1736ccfd-f260-402d-ab97-db8acbc13679,a3789876-b239-49f6-8e21-9c4a9491d0c1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,RELEASED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
fa4ed653-9881-4f4c-aead-420fed2ac4f3,20804f40-b9e4-4bee-bcb7-e0efac213507,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,RELEASED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
